Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1.0,6.9,3.0,2.1,15.7,5.59999999999999,4.9,1.59,9.9827,3.11,4.8,9.0
1.0,6.9,1.9,2.8000000000000003,3.0,5.4,3.3,0.99,9.924,3.16,4.0,10.8
1.0,6.6,2.5,3.0,14.4,5.2,4.0,1.83,9.98,3.02,5.0,9.1
1.0,6.8,2.8000000000000003,3.5999999999999996,1.6,4.0,2.5,0.87,9.924,3.23,6.6000000000000005,10.3
1.0,6.3,2.8000000000000003,3.0,3.1,3.9,2.4,1.15,9.942,3.05,4.3,8.6
1.0,7.7,3.5,4.9,8.65,3.3000000000000003,4.2,1.86,9.931,3.14,3.8,12.4
1.0,5.8,2.4,4.4,3.5,2.89999999999999,0.5,1.09,9.913,3.53,4.3,11.7
1.0,7.6,1.9,4.1,1.1,4.0,3.8,1.43,9.907,2.92,4.2,11.4
1.0,5.1,3.3000000000000003,2.2,1.6,2.7,1.8,0.89,9.892999999999999,3.51,3.8,12.5
1.0,6.8,1.5,3.0,5.3,5.0,4.0,1.27,9.942,3.4,3.9000000000000004,9.7
1.0,6.8,2.9,5.6000000000000005,11.9,4.3,6.6,2.3,9.972,3.02,6.3,9.3
1.0,7.2,1.1500000000000001,3.0,6.8,5.59999999999999,2.6,1.05,9.953999999999999,3.44,4.0,9.6
1.0,8.0,1.7999999999999998,4.9,1.8,6.1,1.0,1.45,9.942,3.23,4.8,10.0
1.0,5.6,2.9499999999999997,2.6,1.1,3.5000000000000004,4.0,1.02,9.9154,3.47,5.6000000000000005,10.6
1.0,5.6,1.7999999999999998,3.0,10.2,2.79999999999999,2.8,1.31,9.953999999999999,3.49,4.2,10.8
1.0,6.8,2.6,2.6,2.0,1.9,2.35,0.72,9.9041,3.16,4.699999999999999,11.8
1.0,7.1,3.1,2.5,11.2,4.8,3.2,1.36,9.9663,3.14,4.0,9.5
1.0,6.5,5.0,2.2,4.1,3.5999999999999996,3.5,1.31,9.902,3.26,5.5,13.0
1.0,5.5,2.9,3.0,1.1,2.1999999999999997,2.0,1.1,9.886899999999999,3.34,3.8,12.8
1.0,7.1,2.6,3.2,16.2,4.3999999999999995,3.1,1.7,9.9644,3.17,3.7,11.2
1.0,6.5,2.2,1.9,4.5,9.6,1.6,1.15,9.937000000000001,3.02,4.4,9.6
1.0,7.4,3.5,3.1,17.95,6.2,4.2,1.87,10.001999999999999,3.27,6.4,9.1
1.0,8.3,4.9,2.3000000000000003,6.65,3.4000000000000004,0.6,1.58,9.9344,3.05,4.8,11.2
1.0,6.6,5.2,4.4,12.2,4.8,5.4,2.45,9.975000000000001,3.26,5.4,9.3
1.0,6.0,1.7999999999999998,3.1,1.4,3.5999999999999996,1.4,0.75,9.9085,3.34,5.8,11.1
1.0,6.4,1.05,2.9,1.1,3.5000000000000004,4.4,1.4,9.9142,3.17,5.5,10.7
1.0,6.8,2.8000000000000003,4.3,7.6,3.0,3.0,1.1,9.9164,3.08,5.8999999999999995,12.5
1.0,6.0,2.8000000000000003,2.9,19.3,5.1,3.6,1.74,9.991100000000001,3.14,5.0,9.0
1.0,7.1,3.8,4.0,2.2,4.2,5.4,2.01,9.9177,3.03,5.0,11.4
1.0,6.9,2.6,2.9,4.2,4.3,3.3,1.14,9.902,3.16,3.1,12.5
1.0,7.4,1.7999999999999998,2.4,1.4,4.7,2.1,1.06,9.9383,3.52,6.4,10.5
1.0,7.0,2.5,3.2,9.0,4.6,5.6,2.45,9.955,3.25,5.0,10.4
1.0,7.3,1.7000000000000002,3.5999999999999996,8.2,2.79999999999999,4.4,1.11,9.927200000000001,3.14,4.1,12.4
1.0,7.9,1.9,4.5,1.5,4.5,1.7,0.96,9.917,3.13,3.9000000000000004,11.0
1.0,6.8,3.0,2.6,20.3,3.6999999999999997,4.5,1.5,9.9727,3.04,3.8,12.3
1.0,7.7,3.0,4.2,14.3,4.5,4.5,2.13,9.991,3.18,6.3,9.2
1.0,6.6,2.4,3.5,7.7,3.1,3.6,1.35,9.938,3.19,3.7,10.5
1.0,6.7,4.5,3.0,5.3,3.5999999999999996,2.7,1.65,9.9122,3.12,4.6000000000000005,12.2
1.0,7.8,2.6,4.4,1.3,3.6999999999999997,4.3,1.32,9.943999999999999,3.18,6.5,10.0
1.0,6.0,1.9,3.7,9.7,3.2,1.7,0.5,9.932,3.08,6.6000000000000005,12.0
1.0,5.7,4.0,3.5,5.1,2.6,1.7,1.13,9.905199999999999,3.18,6.7,12.4
1.0,7.4,2.2,3.3000000000000003,2.0,4.5,3.1,1.01,9.931,3.42,5.5,11.4
1.0,7.3,2.2,2.6,1.5,4.0,3.2,1.72,9.9194,3.27,4.8,11.2
1.0,8.2,3.5,4.0,6.3,3.9,3.5,1.62,9.936,3.15,3.4000000000000004,11.9
1.0,6.9,1.9,4.9,6.6,3.5999999999999996,4.9,1.72,9.932,3.2,2.7,11.5
1.0,7.4,2.9,4.8,12.8,3.6999999999999997,6.15,1.82,9.9808,3.02,3.4000000000000004,8.8
1.0,7.1,4.4,3.7,2.7,4.09999999999999,3.5,1.28,9.896,3.07,4.3,13.5
1.0,6.7,1.6,3.2,12.5,3.5000000000000004,1.8,1.56,9.9666,2.88,3.5999999999999996,9.0
1.0,6.8,1.7999999999999998,3.8,1.4,3.8,3.5,1.11,9.918,3.32,5.8999999999999995,11.2
1.0,7.7,1.2,3.2,1.4,6.0,4.7,1.5,9.952,3.37,4.2,9.2
1.0,8.5,2.8000000000000003,3.4000000000000004,13.8,4.09999999999999,3.2,1.61,9.981,3.13,4.0,9.9
1.0,8.0,2.7,2.4,1.2,4.3999999999999995,2.0,1.02,9.929,3.28,4.2,10.9
1.0,6.6,6.4,2.8000000000000003,4.4,3.2,1.9,0.78,9.9036,3.11,6.2,12.9
1.0,6.8,2.0,2.8000000000000003,12.6,4.8,5.4,1.36,9.9556,3.19,3.7,10.7
1.0,7.3,1.9,2.5,1.4,5.1,4.1,1.07,9.9382,3.53,6.6000000000000005,10.5
1.0,6.6,1.9,4.3,10.9,4.5,5.3,1.54,9.9752,3.52,7.7,10.4
1.0,6.4,1.7999999999999998,7.4,11.9,4.6,5.4,1.68,9.978,3.58,6.800000000000001,10.1
1.0,5.2,2.4,4.5,3.8,2.7,2.1,1.28,9.92,3.55,4.9,11.2
1.0,5.5,2.1,2.5,1.2,4.0,1.8,0.75,9.9006,3.31,5.6000000000000005,11.3
1.0,5.5,1.6,3.1,1.2,2.6,3.1,0.68,9.898,3.33,4.4,11.6333333333
1.0,6.3,2.3000000000000003,2.1,5.1,3.5000000000000004,2.9,1.42,9.942,3.36,3.3000000000000003,10.1
1.0,7.2,2.3000000000000003,1.9,13.7,5.2,4.7,1.97,9.9865,3.12,5.300000000000001,9.0
1.0,5.7,2.2,2.8000000000000003,1.3,2.7,2.6,1.01,9.8948,3.35,3.8,12.5
1.0,6.1,3.7,2.0,7.6,3.1,4.9,1.7,9.9558,3.22,4.8,9.5
1.0,6.4,5.949999999999999,1.4000000000000001,5.2,5.79999999999999,1.5,0.97,9.951,3.38,3.5999999999999996,9.0
1.0,6.8,2.5,3.4000000000000004,4.7,3.1,3.4,1.34,9.927,3.21,3.8,10.6
1.0,5.1,3.9000000000000004,2.1,1.7,2.7,1.5,0.72,9.894,3.5,4.5,12.5
1.0,7.9,2.1,3.9000000000000004,2.0,5.7,2.1,1.38,9.9176,3.05,5.2,10.9
1.0,7.0,3.0,5.1,13.6,5.0,4.0,1.68,9.976,3.07,5.2,9.6
1.0,6.8,1.1,2.7,8.6,4.3999999999999995,4.5,1.04,9.9454,3.2,3.7,9.9
1.0,6.8,3.2,2.8000000000000003,4.8,3.4000000000000004,2.5,1.0,9.9026,3.08,4.699999999999999,12.4
1.0,6.9,2.7,2.5,7.5,3.0,1.8,1.17,9.9116,3.09,3.8,13.0
1.0,6.0,2.8000000000000003,2.7,15.5,3.5999999999999996,3.1,1.34,9.9408,3.19,4.4,13.0
1.0,6.3,2.0,2.4,1.7,5.2,3.6,1.35,9.9374,3.8,6.6000000000000005,10.8
1.0,7.1,1.7999999999999998,4.9,1.3,3.3000000000000003,1.2,0.72,9.9072,3.05,5.300000000000001,11.3
1.0,5.6,4.2,3.4000000000000004,2.4,2.1999999999999997,3.4,0.97,9.8915,3.22,3.8,12.8
1.0,6.6,2.3000000000000003,3.7,8.5,3.5999999999999996,4.6,1.53,9.9576,3.2,4.8,9.4
1.0,7.7,2.4,3.1,1.3,4.7,3.3,1.06,9.93,3.22,5.5,10.8
1.0,6.7,5.0,3.5999999999999996,11.5,9.6,1.8,0.92,9.9642,3.11,4.9,9.6
1.0,8.6,2.6,4.1,2.2,4.9,2.9,1.11,9.940999999999999,2.96,4.4,10.0
1.0,6.8,2.1,3.5999999999999996,18.1,4.6,3.2,1.33,10.0,3.27,4.8,8.8
1.0,7.4,3.5999999999999996,2.3000000000000003,1.9,1.7000000000000002,3.1,0.69,9.892,2.93,3.5999999999999996,12.5
1.0,6.8,1.1,2.7,8.6,4.3999999999999995,4.5,1.04,9.9454,3.2,3.7,9.9
1.0,5.6,3.5,3.7,1.0,3.8,0.6,0.72,9.902,3.37,3.4000000000000004,11.4
1.0,6.8,3.1,3.0,8.0,2.79999999999999,3.3,1.22,9.9164,3.13,6.3,12.6
1.0,6.7,3.0,3.5,1.4,18.0,3.6,1.6,9.937000000000001,3.11,5.4,9.4
1.0,7.2,5.8,2.7,5.8,3.2,4.0,1.18,9.9088,3.17,5.300000000000001,13.0
1.0,6.9,2.9,3.0,8.2,2.6,3.5,1.12,9.9144,3.0,3.7,12.3
1.0,7.7,1.7999999999999998,3.5,5.8,5.5,2.5,1.44,9.9576,3.24,5.4,10.2
1.0,7.1,3.3000000000000003,1.7999999999999998,6.3,9.4,2.7,1.66,9.9474,2.9,4.9,9.5
1.0,7.5,2.2,3.2,2.4,4.5,2.9,1.0,9.913499999999999,3.08,6.0,11.3
1.0,7.7,2.7,3.4000000000000004,1.8,2.79999999999999,2.6,1.68,9.911,2.99,4.8,12.1
1.0,7.0,2.1,2.8000000000000003,8.6,4.5,3.7,2.21,9.953999999999999,3.25,5.4,10.4
1.0,7.4,2.4,3.5999999999999996,2.0,3.1,2.7,1.39,9.9055,3.28,4.8,12.5
1.0,5.3,7.6,0.3,2.7,4.3,2.7,0.93,9.932,3.34,3.8,9.2
1.0,5.9,1.3,2.8000000000000003,1.9,5.0,2.0,0.78,9.918,3.43,6.4,10.8
1.0,7.4,1.6,3.0,13.7,5.59999999999999,3.3,1.68,9.9825,2.9,4.4,8.7
1.0,6.1,2.2,4.6000000000000005,1.8,16.0,3.4,0.74,9.884,3.19,3.3000000000000003,13.4
1.0,6.1,4.1,0.4,1.3,3.5999999999999996,2.3,1.21,9.9228,3.24,6.1,9.9
1.0,7.0,3.0,2.8000000000000003,2.2,4.2,2.1,1.77,9.916599999999999,3.2,5.699999999999999,11.4
1.0,6.4,2.1,2.1,5.1,9.69999999999999,2.1,1.05,9.939,3.07,4.6000000000000005,9.6
1.0,5.7,2.2,2.2,16.65,4.3999999999999995,3.9,1.1,9.9855,3.24,4.8,9.0
1.0,6.4,2.4,4.9,5.8,5.3,2.5,1.2,9.942,3.01,9.8,10.5
1.0,6.7,2.7,6.8999999999999995,1.2,17.599999999999998,3.6,1.06,9.928799999999999,2.96,4.3,9.2
1.0,7.6,3.1,4.9,13.4,6.2,5.0,1.91,9.989,3.22,5.300000000000001,9.0
1.0,6.9,2.0,4.0,7.7,3.2,5.1,1.76,9.939,3.22,2.7,11.4
1.0,7.6,2.4,4.4,3.8,3.6999999999999997,4.9,1.46,9.911,3.06,3.7,11.6
1.0,8.4,2.3000000000000003,4.9,7.8,3.5000000000000004,2.2,0.95,9.935,3.04,3.4000000000000004,12.0
1.0,7.1,1.3,3.8,1.8,4.6,1.4,1.14,9.925,3.32,9.0,11.7
1.0,6.4,3.2,2.6,7.9,5.0,5.3,1.8,9.9514,3.14,5.0,9.6
1.0,6.8,1.7999999999999998,3.5,5.4,5.4,5.3,1.43,9.928700000000001,3.1,5.4,11.0
1.0,6.8,2.2,3.0,13.6,5.5,5.0,1.8,9.984,3.44,3.9000000000000004,9.8
1.0,7.0,2.5,3.3000000000000003,2.1,2.1,1.7,0.76,9.9021,3.26,4.5,12.3
1.0,6.0,2.8000000000000003,2.4,17.8,4.7,4.2,1.11,9.9896,3.1,4.5,8.9
1.0,7.4,3.2,5.5,16.6,5.59999999999999,5.3,2.38,10.017,2.96,5.8,8.7
1.0,6.6,3.1,3.8,16.05,5.79999999999999,1.6,1.65,9.997,3.38,6.0,9.2
1.0,6.8,1.7000000000000002,3.5,1.8,4.0,2.9,0.84,9.8961,2.91,5.699999999999999,12.0
1.0,6.4,4.4,2.6,2.0,5.4,2.0,1.8,9.952,3.58,5.699999999999999,10.0
1.0,7.3,2.4,4.3,2.0,2.1,2.0,0.69,9.9,3.08,5.6000000000000005,12.2
1.0,6.3,2.2,5.699999999999999,1.4,20.8,1.4,0.96,9.932,3.16,4.3,10.0
1.0,7.2,2.8000000000000003,5.4,16.7,4.5,5.4,2.0,9.99,3.08,4.9,9.5
1.0,7.8,3.1,4.0,1.6,2.7,2.0,0.87,9.911,3.15,4.8,11.9
1.0,7.2,3.7,4.0,11.6,3.2,3.4,2.14,9.963,3.1,5.1,9.8
1.0,7.2,2.6,7.4,13.6,5.0,5.6,1.62,9.98,3.03,4.4,8.8
1.0,6.1,3.2,3.3000000000000003,10.7,3.5999999999999996,2.7,0.98,9.9521,3.34,5.2,10.2
1.0,7.2,2.0,2.8000000000000003,1.6,2.79999999999999,1.3,1.68,9.9203,3.17,10.600000000000001,11.5
1.0,8.1,2.0,4.9,8.1,5.1,5.1,2.05,9.953999999999999,3.1,5.2,11.0
1.0,6.9,3.9000000000000004,2.2,4.3,3.0,1.0,1.02,9.93,3.0,8.7,11.6
1.0,7.6,3.8,2.8000000000000003,4.2,2.89999999999999,0.7,1.12,9.906,3.0,4.1,12.6
1.0,9.4,1.7000000000000002,5.5,1.6,4.9,1.4,0.94,9.949,3.02,6.1,10.3
1.0,7.4,2.5,4.9,1.1,4.2,3.5,1.56,9.917,3.13,5.5,11.3
1.0,5.7,3.7,3.0,1.1,2.89999999999999,2.4,0.88,9.8883,3.18,3.9000000000000004,11.7
1.0,5.9,1.9,2.6,7.4,3.4000000000000004,3.3,1.23,9.95,3.49,4.2,10.1
1.0,6.4,2.9,4.4,3.6,19.69999999999999,7.5,1.83,9.942,3.01,3.8,9.1
1.0,7.1,3.7,6.7,10.5,4.5,4.9,1.55,9.975000000000001,3.16,4.4,8.7
1.0,6.9,4.0,3.7,8.9,5.3,3.6,1.48,9.96,3.16,5.0,9.3
1.0,6.2,2.3000000000000003,3.5,0.7,5.1,2.4,1.11,9.916,3.37,4.3,11.0
1.0,7.6,2.7,2.5,13.9,5.0,4.5,1.99,9.984,3.34,5.0,9.8
1.0,6.5,1.6,3.3000000000000003,4.8,4.3,4.5,1.14,9.92,3.18,4.4,11.2
1.0,6.1,1.7000000000000002,4.2,15.1,3.3000000000000003,2.8,1.24,9.968399999999999,2.87,4.699999999999999,9.5
1.0,6.7,3.4000000000000004,3.1,16.4,5.1,2.0,1.46,9.9834,3.06,5.4,9.1
1.0,8.5,2.5,3.1,2.8,3.2,1.1,0.61,9.9189,3.06,4.4,11.5
1.0,7.1,2.1,2.7,8.6,5.59999999999999,2.6,1.11,9.956,2.95,5.2,9.5
1.0,7.4,2.5,3.7,13.5,6.0,5.2,1.92,9.975000000000001,3.0,4.4,9.1
1.0,5.8,1.2,2.1,1.3,5.59999999999999,3.5,1.21,9.908,3.32,3.3000000000000003,11.4
1.0,7.6,4.699999999999999,4.9,13.0,23.9,4.2,2.2,9.988,2.96,5.1,9.2
1.0,6.9,2.5,2.4,3.6,5.7,1.3,0.85,9.942,2.99,4.8,9.5
1.0,6.5,2.9,4.2,10.6,4.2,6.6,2.02,9.9674,3.24,5.300000000000001,9.5
1.0,6.3,2.0,4.0,1.5,3.6999999999999997,3.5,1.07,9.917,3.46,5.0,11.4
1.0,6.6,4.0,4.6000000000000005,6.2,5.59999999999999,4.2,2.41,9.968,3.5,6.0,9.9
1.0,6.5,2.1,3.7,2.5,4.8,7.0,1.38,9.917,3.33,7.5,11.4
1.0,6.6,3.5,3.5,6.0,6.3,3.1,1.5,9.9537,3.1,4.699999999999999,9.4
1.0,6.6,2.9,3.9000000000000004,6.75,3.1,2.2,0.98,9.913,3.15,8.0,12.9
1.0,7.5,3.4000000000000004,2.4,3.85,3.1,0.5,0.34,9.9098,3.01,3.5999999999999996,11.8
1.0,6.4,2.6,2.1,8.2,5.0,5.1,1.82,9.9542,3.23,4.8,9.5
1.0,6.9,2.3000000000000003,3.5,6.9,3.0,4.5,1.16,9.9244,2.8,5.4,11.0
1.0,5.4,1.7999999999999998,2.4,4.8,4.09999999999999,3.0,1.13,9.9445,3.42,4.0,9.4
1.0,7.0,1.4000000000000001,3.2,9.0,3.9,5.4,1.41,9.956,3.22,4.3,9.4
1.0,6.8,1.7000000000000002,1.7000000000000002,5.1,4.9,2.6,0.82,9.93,3.0,3.8,9.8
1.0,6.3,2.6,2.5,7.8,5.79999999999999,4.4,1.66,9.961,3.24,4.1,9.0
1.0,6.8,2.3000000000000003,3.3000000000000003,1.9,4.7,2.0,1.01,9.914,3.1,4.6000000000000005,11.1
1.0,8.2,6.1,4.5,5.4,3.0,1.5,1.18,9.953999999999999,3.14,3.4000000000000004,9.6
1.0,6.5,2.2,3.4000000000000004,12.0,5.3,5.5,1.77,9.983,3.52,4.4,9.9
1.0,6.8,4.75,3.3000000000000003,3.95,4.7,1.6,0.81,9.8988,3.23,5.300000000000001,13.4
1.0,7.1,2.2,3.2,16.9,5.59999999999999,4.9,1.58,9.998000000000001,3.37,3.8,9.6
1.0,5.3,3.5999999999999996,2.7,6.3,2.79999999999999,4.0,1.32,9.9186,3.37,4.0,11.6
1.0,6.8,2.9,2.2,3.4,3.5000000000000004,4.0,1.22,9.9024,3.09,4.699999999999999,12.3
1.0,7.9,2.1,3.9000000000000004,2.0,5.7,2.1,1.38,9.9176,3.05,5.2,10.9
1.0,6.6,1.6,3.5999999999999996,1.1,3.1,2.7,0.93,9.8884,3.23,3.4000000000000004,13.2
1.0,6.7,2.7,6.8999999999999995,1.2,17.599999999999998,3.6,1.06,9.928799999999999,2.96,4.3,9.2
1.0,7.3,2.9,3.0,13.0,4.3,4.6,2.38,9.986,3.06,4.1,8.7
1.0,6.3,3.9000000000000004,2.2,2.8,4.8,5.3,1.73,9.9304,3.24,4.5,9.8
1.0,6.6,2.3000000000000003,2.4,3.9,4.5,3.6,1.38,9.922,3.15,6.4,11.3
1.0,6.0,2.9,2.1,1.3,5.5,4.2,1.68,9.914,3.32,4.3,11.1
1.0,6.1,2.4,2.7,9.8,6.2,3.3,1.52,9.966000000000001,3.31,4.699999999999999,9.5
1.0,5.6,2.0,2.2,1.3,4.9,2.5,1.55,9.929599999999999,3.74,4.3,10.0
1.0,6.8,2.3000000000000003,2.9,12.2,3.5000000000000004,3.8,2.36,9.976,3.35,5.2,9.8
1.0,7.3,2.2,4.0,14.75,4.2,4.45,1.295,9.998000000000001,3.36,4.1,9.1
1.0,7.7,3.2,6.2,10.6,3.5999999999999996,5.6,1.53,9.978,3.13,4.4,8.9
1.0,9.4,1.6,3.0,1.4,4.2,2.6,1.76,9.953999999999999,3.15,4.6000000000000005,9.1
1.0,6.2,3.0,2.6,13.4,4.6,5.7,2.06,9.977500000000001,3.17,4.3,9.5
1.0,7.8,2.7,2.8000000000000003,1.8,5.0,2.1,1.27,9.934,3.15,4.4,9.9
1.0,7.7,2.7,4.9,1.8,4.09999999999999,2.3,0.86,9.914,3.16,4.2,12.5
1.0,7.6,4.8,3.7,1.2,3.4000000000000004,0.5,0.57,9.9256,3.05,5.4,10.4
1.0,7.5,3.3000000000000003,3.8,8.7,12.6,4.9,1.99,9.9711,2.98,5.699999999999999,9.4
1.0,8.5,1.6,3.5,1.6,3.9,2.4,1.47,9.935,2.96,3.5999999999999996,10.0
1.0,7.9,3.4499999999999997,5.1,15.3,4.7,5.4,1.71,9.987,3.09,5.1,9.1
1.0,6.5,2.4,3.5999999999999996,2.2,2.7,3.6,1.34,9.898,3.28,3.5999999999999996,12.5
1.0,6.0,2.8000000000000003,2.4,17.8,4.7,4.2,1.11,9.9896,3.1,4.5,8.9
1.0,6.7,6.2,2.4,1.1,3.9,0.6,0.62,9.934,3.41,3.2,10.4
1.0,6.7,3.5999999999999996,2.8000000000000003,8.3,3.4000000000000004,2.9,0.81,9.9151,2.96,3.9000000000000004,12.5
1.0,7.6,3.1,2.7,8.8,2.1,5.7,1.56,9.9442,3.08,3.8,11.0
1.0,4.8,3.4000000000000004,0.0,6.5,2.79999999999999,3.3,1.63,9.939,3.36,6.1,9.9
1.0,7.4,3.1,2.8000000000000003,1.6,5.0,3.3,1.37,9.929,3.31,5.6000000000000005,10.5
1.0,7.0,2.0,3.0,6.1,3.6999999999999997,3.1,1.2,9.939,3.24,5.1,10.8
1.0,5.7,1.7999999999999998,2.2,4.2,4.2,2.5,1.11,9.94,3.35,3.9000000000000004,9.4
1.0,7.2,2.9,1.7999999999999998,8.2,4.2,4.1,1.8,9.9644,3.16,4.9,9.1
1.0,6.0,2.6,4.2,5.2,2.7,7.0,1.78,9.914,3.4,4.0,12.3
1.0,5.7,1.2,2.6,5.5,3.4000000000000004,2.1,0.99,9.9324,3.09,5.699999999999999,9.9
1.0,8.2,2.0,3.5999999999999996,8.1,3.5000000000000004,6.0,1.63,9.952,3.05,3.0,10.3
1.0,5.7,2.7,1.6,9.0,5.3,3.2,1.11,9.9474,3.36,3.7,10.4
1.0,6.5,1.1500000000000001,2.9,1.95,3.8,7.3,1.66,9.89,3.12,2.5,12.9
1.0,7.0,4.699999999999999,0.7000000000000001,1.1,3.5000000000000004,1.7,1.51,9.91,3.02,3.4000000000000004,10.5
1.0,7.0,1.3,3.7,12.85,4.2,3.6,1.05,9.9581,3.05,5.5,10.7
1.0,6.5,2.1,5.1,17.6,4.5,3.4,1.25,9.9966,3.2,4.699999999999999,8.8
1.0,7.4,3.0,2.2,5.25,5.3,3.3,1.8,9.926,3.13,4.5,11.6
1.0,6.7,2.4,4.6000000000000005,2.2,3.3000000000000003,1.9,1.11,9.9045,3.1,6.2,11.9
1.0,6.4,2.3000000000000003,3.2,1.9,3.8,4.0,1.18,9.907399999999999,3.32,5.300000000000001,11.8
1.0,6.0,2.4,2.7,1.9,4.8,4.0,1.7,9.938,3.64,5.4,10.0
1.0,6.4,2.9,2.4,3.2,3.6999999999999997,3.1,0.95,9.8942,2.9,6.6000000000000005,12.6
1.0,6.5,2.8000000000000003,3.4000000000000004,4.6,5.4,2.2,1.3,9.9193,3.2,4.6000000000000005,12.0
1.0,6.6,2.6,3.8,6.5,17.0,6.8,2.01,9.956,3.19,3.8,9.4
1.0,8.1,2.7,3.3000000000000003,1.3,4.5,2.6,1.0,9.9066,2.98,4.4,12.4
1.0,7.0,2.1,3.7,7.2,4.2,3.6,1.67,9.958,3.26,5.6000000000000005,9.8
1.0,7.2,2.9,4.0,7.6,2.4,5.6,1.77,9.928,3.04,3.2,11.5
1.0,8.8,3.4000000000000004,3.3000000000000003,9.7,3.5999999999999996,4.6,1.72,9.966000000000001,3.08,4.0,10.2
1.0,5.8,2.7,2.7,12.3,4.5,5.5,1.7,9.972,3.28,4.2,9.3
1.0,6.8,3.2,3.9000000000000004,9.6,2.6,3.4,1.24,9.9286,3.18,3.5,12.1
1.0,8.4,5.699999999999999,4.4,10.7,5.1,4.6,1.95,9.981,3.15,5.1,10.4
1.0,6.5,3.5999999999999996,4.9,2.9,3.0,1.6,0.94,9.902,3.1,4.9,12.1
1.0,8.7,3.1,7.3,14.35,4.3999999999999995,2.7,1.91,10.0013,2.96,8.8,8.7
1.0,6.3,2.6,2.4,7.2,3.9,3.8,1.72,9.958,3.49,6.4,9.7
1.0,8.2,2.0,4.9,3.5,5.7,1.4,1.08,9.928,3.19,3.5,11.5
1.0,5.8,3.2,2.3000000000000003,1.5,3.3000000000000003,3.9,1.21,9.887,2.96,3.5,12.0
1.0,6.9,3.5,7.4,1.0,4.3999999999999995,1.8,1.32,9.92,3.13,5.5,10.2
1.0,8.6,3.1,3.0,0.9,4.5,1.6,1.09,9.9249,2.95,3.9000000000000004,10.1
1.0,5.8,2.6,3.0,2.6,3.4000000000000004,7.5,1.29,9.902,3.2,3.8,11.5
1.0,6.0,3.2,1.2,5.9,4.09999999999999,3.4,1.9,9.943999999999999,3.16,7.199999999999999,10.0
1.0,5.8,3.2,3.1,2.7,4.9,2.5,1.53,9.9067,3.44,7.3,12.2
1.0,8.6,2.3000000000000003,2.5,11.3,3.1,1.3,0.96,9.9645,3.11,4.0,10.8
1.0,6.4,4.3,3.2,1.4,4.8,1.0,0.67,9.92,3.08,4.1,11.4
1.0,8.1,2.8000000000000003,3.4000000000000004,1.3,3.5000000000000004,1.1,1.26,9.9232,3.14,5.0,9.8
1.0,7.4,2.6,4.3,6.0,2.1999999999999997,2.2,1.25,9.928,3.13,5.5,11.5
1.0,6.0,1.6,3.0,6.7,4.3,4.3,1.53,9.951,3.63,4.6000000000000005,10.6
1.0,6.8,5.300000000000001,3.5,3.8,3.4000000000000004,2.6,1.09,9.906,3.26,5.699999999999999,12.7
1.0,6.5,2.6,3.4000000000000004,1.4,4.0,2.5,1.84,9.9216,3.29,4.6000000000000005,10.7
1.0,6.6,2.5,3.9000000000000004,1.45,4.0,4.0,0.89,9.911,3.35,4.0,11.4
1.0,6.8,2.1,4.0,6.3,3.2,4.0,1.21,9.9214,3.18,5.300000000000001,12.0
1.0,6.7,1.7999999999999998,3.0,6.4,4.8,4.0,2.51,9.956,3.29,5.2,10.0
1.0,6.9,3.3000000000000003,6.2,7.5,3.8,4.6,1.32,9.9143,3.23,4.3,13.4
1.0,5.3,2.75,2.4,7.4,3.8,2.8,1.14,9.9313,3.38,5.1,11.0
1.0,6.0,5.8999999999999995,0.0,0.8,3.6999999999999997,3.0,0.95,9.9032,3.1,4.0,10.9
1.0,6.8,2.2,4.9,0.9,5.2,2.6,1.28,9.91,3.25,3.5,11.4
1.0,6.2,2.0,3.2,2.8,5.0,1.7,1.26,9.936,3.18,5.5,9.4
1.0,6.9,2.6,2.9,4.2,4.3,3.3,1.14,9.902,3.16,3.1,12.5
1.0,7.0,1.5,3.0,13.3,4.9,4.6,1.2,9.9704,3.2,3.5999999999999996,9.5
1.0,6.8,2.1,7.4,1.2,4.7,2.5,1.11,9.916,3.13,4.1,10.7
1.0,6.5,1.7999999999999998,3.4000000000000004,1.6,4.0,4.3,1.48,9.911999999999999,3.32,5.8999999999999995,11.5
1.0,7.8,2.3000000000000003,2.8000000000000003,4.75,4.2,4.5,1.66,9.928,2.96,4.0,11.5
1.0,6.8,3.9000000000000004,3.1,14.35,4.3,2.8,1.62,9.988,3.17,5.4,9.1
1.0,6.7,4.2,4.6000000000000005,9.7,5.4,6.7,2.34,9.9848,3.23,5.0,9.0
1.0,6.5,3.5999999999999996,3.2,1.1,3.1,1.3,0.66,9.916,3.1,4.6000000000000005,10.6
1.0,6.4,3.2,2.7,4.9,3.4000000000000004,1.8,1.22,9.916,3.36,7.1,12.5
1.0,7.3,4.1,2.4,6.8,5.7,4.1,1.63,9.949,3.2,4.1,9.9
1.0,6.4,3.1,2.7,7.4,4.9,4.8,1.69,9.9323,3.27,4.5,11.1
1.0,6.4,3.0,3.5999999999999996,2.0,5.2,1.8,1.41,9.9273,3.38,5.300000000000001,10.5
